ID,window,serviceby,job_size,in_Queue_time,out_Queue_time,out_Server_time,queueing_time,response_time,isFinished
1826,12,cm_02,20.06024453430921,1435196963.753475,1435201580.376363,1435201600.455903,4616.622888088226,4636.702428102493,1
1827,12,cm_02,28.376562254573837,1435196965.453932,1435201600.457691,1435201628.859894,4635.003758907318,4663.405961990356,1
1828,12,cm_02,0.4272496097028633,1435196969.394151,1435201628.861489,1435201629.289315,4659.467338085175,4659.895164012909,1
1829,12,cm_01,1.3877701076722944,1435196335.187517,1435198605.827248,1435198607.21667,2270.639731168747,2272.029153108597,1
1830,12,cm_02,0.2002012703276359,1435196971.086381,1435201629.290236,1435201629.49077,4658.203855037689,4658.40438914299,1
1831,12,cm_02,0.20799828081155103,1435196973.566213,1435201629.491765,1435201629.700121,4655.9255521297455,4656.133908033371,1
1832,12,cm_02,1.8084423533220266,1435196975.540004,1435201629.701106,1435201631.511507,4654.161102056503,4655.971503019333,1
1833,12,cm_02,2.704790582806074,1435196979.484164,1435201631.513117,1435201634.219895,4652.028953075409,4654.735730886459,1
1834,12,cm_02,2.462312449077547,1435196981.470371,1435201634.221335,1435201636.683883,4652.750963926315,4655.213511943817,1
1835,12,cm_02,0.45796171908265326,1435196985.623449,1435201636.685268,1435201637.143866,4651.0618188381195,4651.520416975021,1
1836,12,cm_02,3.363846409438233,1435196987.607375,1435201637.144904,1435201640.511898,4649.537528991699,4652.904523134232,1
1837,12,cm_02,17.52270229223847,1435196991.974954,1435201640.513266,1435201658.051879,4648.538312196732,4666.076925039291,1
1838,12,cm_02,0.3829204055312292,1435196994.23616,1435201658.053279,1435201658.436733,4663.817118883133,4664.200572967529,1
1839,12,cm_01,1.0046931851564485,1435196339.012334,1435198607.217731,1435198608.22377,2268.2053968906403,2269.2114357948303,1
1840,12,cm_02,2.1546867079684833,1435196999.049175,1435201658.437711,1435201660.594688,4659.38853597641,4661.545512914658,1
1841,12,cm_02,0.24577359348447092,1435197002.985086,1435201660.596165,1435201660.842313,4657.611078977585,4657.857227087021,1
1842,12,cm_02,0.5201230759380728,1435197004.951027,1435201660.843274,1435201661.363916,4655.892247200012,4656.412889003754,1
1843,12,cm_02,2.967761882369478,1435197006.92231,1435201661.365225,1435201664.335883,4654.442914962769,4657.4135727882385,1
1844,12,cm_02,0.5686718151721624,1435197008.898005,1435201664.33722,1435201664.906613,4655.4392149448395,4656.0086081027985,1
1845,12,cm_02,0.22678400196619952,1435197010.58696,1435201664.908019,1435201665.13516,4654.321058988571,4654.548199892044,1
1846,12,cm_02,0.23069232359656655,1435197012.55478,1435201665.136089,1435201665.367163,4652.581309080124,4652.812382936478,1
1847,12,cm_02,0.034528928650173984,1435197014.836766,1435201665.367998,1435201665.402742,4650.531231880188,4650.565975904465,1
1848,12,cm_02,0.6016515017281903,1435197016.806025,1435201665.403668,1435201666.006063,4648.59764289856,4649.200037956238,1
1849,12,cm_02,0.31595166462168756,1435197018.514109,1435201666.007032,1435201666.323517,4647.4929230213165,4647.809408187866,1
1850,12,cm_02,0.34515163286497086,1435197021.412126,1435201666.324442,1435201666.670078,4644.9123158454895,4645.257951974869,1
1851,12,cm_01,0.7474259818082771,1435196345.226795,1435198608.225788,1435198608.974452,2262.9989931583405,2263.747657060623,1
1852,12,cm_02,0.39422466872987116,1435197025.438435,1435201666.671052,1435201667.065808,4641.232616901398,4641.627372980118,1
1853,12,cm_02,2.792315248999566,1435197027.127234,1435201667.066741,1435201669.859882,4639.939507007599,4642.732648134232,1
1854,12,cm_01,0.17137910869466966,1435196347.612442,1435198608.975685,1435198609.147624,2261.3632428646088,2261.5351819992065,1
1855,12,cm_01,0.9007170148257881,1435196349.053007,1435198609.149929,1435198610.051962,2260.096922159195,2260.998955011368,1
1856,12,cm_02,2.956866062483563,1435197029.095613,1435201669.861356,1435201672.819909,4640.765743017197,4643.724296092987,1
1857,12,cm_01,3.80902441552145,1435196352.99073,1435198610.054093,1435198613.867363,2257.0633628368378,2260.8766329288483,1
1858,12,cm_01,0.3107596555312693,1435196354.027894,1435198613.869696,1435198614.181281,2259.84180188179,2260.153387069702,1
1859,12,cm_01,0.00014946522876035928,1435196354.238982,1435198614.184443,1435198614.185222,2259.945461034775,2259.9462399482727,1
1860,12,cm_02,1.9612930543436495,1435197031.068439,1435201672.821692,1435201674.783885,4641.753252983093,4643.715445995331,1
1861,12,cm_02,16.503073132283163,1435197035.541837,1435201674.785376,1435201691.303895,4639.243539094925,4655.762058019638,1
1862,12,cm_02,444.5456484397955,1435197037.508437,1435201691.305435,1435202135.947935,4653.796998023987,5098.439498186111,1
1863,12,cm_02,4.7351643476224865,1435197039.489162,1435202135.95021,1435202140.68789,5096.461048126221,5101.198728084564,1
1864,12,cm_02,0.8419773717965402,1435197041.459953,1435202140.689349,1435202141.531892,5099.229395866394,5100.071938991547,1
1865,12,cm_01,0.20112764577113884,1435196357.433617,1435198614.187468,1435198614.389352,2256.7538509368896,2256.9557349681854,1
1866,12,cm_02,0.06434671178316198,1435197045.424346,1435202141.533251,1435202141.597801,5096.108905076981,5096.173454999924,1
1867,12,cm_02,0.30750318872954985,1435197047.427579,1435202141.59879,1435202141.906729,5094.171211004257,5094.479150056839,1
1868,12,cm_02,0.39609983235153945,1435197051.36518,1435202141.907685,1435202142.308816,5090.542505025864,5090.943635940552,1
1869,12,cm_02,0.4157370953543822,1435197055.314383,1435202142.310968,1435202142.727267,5086.996584892273,5087.4128839969635,1
1870,12,cm_02,1.1651089370543053,1435197057.301941,1435202142.728279,1435202143.89468,5085.426338195801,5086.592739105225,1
1871,12,cm_02,0.11332567618951939,1435197061.240494,1435202143.895635,1435202144.009216,5082.65514087677,5082.7687220573425,1
1872,12,cm_02,6.499897147872836,1435197063.706627,1435202144.010185,1435202150.515897,5080.303558111191,5086.809270143509,1
1873,12,cm_02,0.5117758119763725,1435197067.64894,1435202150.517634,1435202151.03008,5082.868693828583,5083.381139993668,1
1874,12,cm_02,0.016842171702513786,1435197071.588363,1435202151.031037,1435202151.04806,5079.442674160004,5079.459697008133,1
1875,12,cm_02,3.6939961970145543,1435197073.569069,1435202151.048908,1435202154.743925,5077.479839086533,5081.174856185913,1
1876,12,cm_02,6.349579882211717,1435197077.807429,1435202154.747012,1435202161.09991,5076.939582824707,5083.292480945587,1
