ID,window,serviceby,testID,job_size,in_Queue_time,out_Queue_time,out_Server_time,queueing_time,response_time,isFinished
240,1,cm_03,20150629-075958 am,7.701668218265359,1435579291.365338,1435579294.874702,1435579302.584326,3.509363889694214,11.218987941741943,1
243,1,cm_03,20150629-075958 am,0.5353764434838058,1435579292.356858,1435579302.585827,1435579303.122265,10.228969097137451,10.765407085418701,1
246,1,cm_03,20150629-075958 am,0.7015785449513334,1435579293.159888,1435579303.124496,1435579303.82715,9.964607954025269,10.667262077331543,1
249,1,cm_01,20150629-075958 am,0.9789228594444457,1435579293.439697,1435579307.465378,1435579308.445507,14.025681018829346,15.005810022354126,1
254,1,cm_03,20150629-075958 am,0.42823687279399913,1435579297.115942,1435579303.82905,1435579304.258373,6.713108062744141,7.142431020736694,1
255,1,cm_01,20150629-075958 am,0.08154393725830422,1435579298.761385,1435579308.446361,1435579308.52819,9.68497610092163,9.766804933547974,1
258,1,cm_03,20150629-075958 am,0.39740079559773145,1435579299.977941,1435579304.260333,1435579304.658522,4.2823920249938965,4.6805808544158936,1
261,1,cm_01,20150629-075958 am,2.8184442074212157,1435579301.65392,1435579308.529083,1435579311.350549,6.8751630783081055,9.696629047393799,1
264,1,cm_03,20150629-075958 am,2.0310438877848873,1435579303.553735,1435579304.660383,1435579306.693899,1.1066479682922363,3.1401638984680176,1
267,1,cm_03,20150629-075958 am,0.612599462518072,1435579304.443847,1435579306.695851,1435579307.309476,2.2520041465759277,2.865628957748413,1
270,1,cm_03,20150629-075958 am,0.11343061482845984,1435579304.981403,1435579307.311568,1435579307.425757,2.330164909362793,2.4443538188934326,1
273,1,cm_03,20150629-075958 am,0.3754896430624719,1435579305.506772,1435579307.427008,1435579307.803153,1.9202358722686768,2.2963809967041016,1
276,1,cm_03,20150629-075958 am,0.847337757289577,1435579305.718781,1435579307.804312,1435579308.652688,2.085530996322632,2.9339070320129395,1
280,1,cm_03,20150629-075958 am,1.0441769632271396,1435579307.906708,1435579308.653547,1435579309.698995,0.7468390464782715,1.7922871112823486,1
283,1,cm_01,20150629-075958 am,0.09982220154448429,1435579308.951914,1435579311.351643,1435579311.451778,2.399729013442993,2.499863862991333,1
285,1,cm_03,20150629-075958 am,38.422490921809434,1435579309.62099,1435579309.700164,1435579348.123503,0.07917404174804688,38.50251293182373,1
290,1,cm_01,20150629-075958 am,0.07727794546858568,1435579312.774474,1435579312.774708,1435579312.853008,0.00023412704467773438,0.07853412628173828,1
293,1,cm_01,20150629-075958 am,2.77124581520377,1435579313.41653,1435579313.416861,1435579316.191179,0.0003311634063720703,2.774649143218994,1
296,1,cm_01,20150629-075958 am,0.04556715997690142,1435579315.558518,1435579316.192985,1435579316.239104,0.6344671249389648,0.6805860996246338,1
297,1,cm_03,20150629-075958 am,0.5788691793864629,1435579315.8828,1435579348.125176,1435579348.705023,32.24237585067749,32.82222294807434,1
300,1,cm_01,20150629-075958 am,0.11904440986564846,1435579316.55769,1435579316.559518,1435579316.679028,0.0018281936645507812,0.1213381290435791,1
303,1,cm_01,20150629-075958 am,0.8876414927073637,1435579318.005208,1435579318.005648,1435579318.894858,0.0004398822784423828,0.8896498680114746,1
306,1,cm_01,20150629-075958 am,0.9427372321103247,1435579319.035608,1435579319.037008,1435579319.981046,0.001399993896484375,0.9454379081726074,1
309,1,cm_01,20150629-075958 am,9.678938841421779,1435579320.088596,1435579320.088991,1435579329.7784,0.0003948211669921875,9.689803838729858,1
312,2,cm_01,20150629-075958 am,0.8559735539467042,1435579320.568153,1435579329.780479,1435579330.637722,9.212326049804688,10.069569110870361,1
315,2,cm_01,20150629-075958 am,1.35832787857002,1435579321.292479,1435579330.639817,1435579331.999855,9.3473379611969,10.70737600326538,1
318,2,cm_03,20150629-075958 am,5.449504356390424,1435579322.002842,1435579348.706911,1435579354.162255,26.704069137573242,32.15941309928894,1
321,2,cm_01,20150629-075958 am,0.18352093204694864,1435579322.947346,1435579332.001491,1435579332.185523,9.054145097732544,9.238177061080933,1
324,2,cm_03,20150629-075958 am,0.13225614637792105,1435579324.681813,1435579354.163699,1435579354.296542,29.48188591003418,29.614728927612305,1
327,2,cm_01,20150629-075958 am,0.27365910139197713,1435579325.650069,1435579332.186999,1435579332.462307,6.536930084228516,6.812237977981567,1
330,2,cm_03,20150629-075958 am,0.015273772432872645,1435579327.515583,1435579354.29817,1435579354.313794,26.7825870513916,26.798210859298706,1
333,2,cm_01,20150629-075958 am,0.3002614307433076,1435579328.325253,1435579332.464015,1435579332.764981,4.1387619972229,4.439728021621704,1
337,2,cm_01,20150629-075958 am,8.444855788385471,1435579330.36492,1435579332.7665,1435579341.215531,2.4015800952911377,10.850611209869385,1
341,2,cm_01,20150629-075958 am,0.29119525819530256,1435579331.625531,1435579341.217517,1435579341.509403,9.591985940933228,9.883872032165527,1
344,2,cm_01,20150629-075958 am,1.7273960478699721,1435579332.474337,1435579341.511069,1435579343.240666,9.036731958389282,10.766328811645508,1
347,2,cm_01,20150629-075958 am,2.1297141617049826,1435579333.612096,1435579343.242261,1435579345.374446,9.630164861679077,11.762349843978882,1
350,2,cm_01,20150629-075958 am,0.44279865127121365,1435579335.644895,1435579345.376734,1435579345.820397,9.731838941574097,10.175501823425293,1
353,2,cm_01,20150629-075958 am,0.6934225927666107,1435579336.424444,1435579345.821366,1435579346.515782,9.39692211151123,10.091338157653809,1
354,2,cm_03,20150629-075958 am,3.126464848640296,1435579336.629632,1435579354.3148,1435579357.444812,17.685168027877808,20.81518006324768,1
357,2,cm_01,20150629-075958 am,71.47840104937715,1435579337.685538,1435579346.516656,1435579418.06689,8.831117868423462,80.38135194778442,1
360,2,cm_02,20150629-075958 am,1.010928634192919,1435579339.072909,1435580019.734898,1435580020.747083,680.6619889736176,681.6741738319397,1
363,2,cm_03,20150629-075958 am,0.54666062470291,1435579339.961429,1435579357.445685,1435579357.993166,17.48425579071045,18.031736850738525,1
366,2,cm_01,20150629-075958 am,1.1469404103241039,1435579340.614861,1435579418.068687,1435579419.217163,77.45382595062256,78.60230207443237,1
369,2,cm_02,20150629-075958 am,1.4339153700804186,1435579340.923682,1435580020.748248,1435580022.183921,679.8245661258698,681.2602391242981,1
372,2,cm_01,20150629-075958 am,1.978848527061893,1435579342.777328,1435579419.218729,1435579421.199911,76.44140100479126,78.42258310317993,1
375,2,cm_01,20150629-075958 am,1.468362310943618,1435579344.561441,1435579421.201401,1435579422.671566,76.63996005058289,78.11012506484985,1
378,2,cm_01,20150629-075958 am,0.10127114909826807,1435579344.898908,1435579422.673129,1435579422.774839,77.7742211818695,77.87593102455139,1
382,2,cm_01,20150629-075958 am,0.8980994639095079,1435579346.61737,1435579422.776239,1435579423.675571,76.15886902809143,77.05820107460022,1
385,2,cm_01,20150629-075958 am,0.43899582918330626,1435579347.305655,1435579423.677406,1435579424.117166,76.37175107002258,76.81151103973389,1
388,2,cm_01,20150629-075958 am,1.53202829046006,1435579347.850214,1435579424.118753,1435579425.652657,76.26853895187378,77.80244302749634,1
390,2,cm_03,20150629-075958 am,0.9264603271316032,1435579348.001523,1435579357.994288,1435579358.921569,9.992764949798584,10.920046091079712,1
394,2,cm_03,20150629-075958 am,0.4699063091368767,1435579348.950806,1435579358.922476,1435579359.393026,9.971670150756836,10.442220211029053,1
397,2,cm_03,20150629-075958 am,0.6645080905122656,1435579350.007133,1435579359.394002,1435579360.059406,9.386868953704834,10.052273035049438,1
399,2,cm_01,20150629-075958 am,0.3277801522557344,1435579350.951246,1435579425.654252,1435579425.982741,74.70300602912903,75.03149509429932,1
402,2,cm_02,20150629-075958 am,1.7151350231522664,1435579351.849829,1435580022.185555,1435580023.902904,670.3357260227203,672.0530750751495,1
405,2,cm_03,20150629-075958 am,1.885160574654725,1435579353.579851,1435579360.060234,1435579361.947618,6.4803831577301025,8.367767095565796,1
408,2,cm_01,20150629-075958 am,0.23047174345084231,1435579354.107509,1435579425.98417,1435579426.215337,71.8766610622406,72.10782814025879,1
411,2,cm_03,20150629-075958 am,0.08191802920451874,1435579355.01994,1435579361.949872,1435579362.032297,6.929932117462158,7.012356996536255,1
414,2,cm_03,20150629-075958 am,12.715748700906802,1435579357.589168,1435579362.034213,1435579374.759966,4.445044994354248,17.17079782485962,1
417,2,cm_03,20150629-075958 am,0.2434538134434061,1435579358.81916,1435579374.761306,1435579375.005513,15.942146062850952,16.186352968215942,1
420,2,cm_03,20150629-075958 am,4.186183584721273,1435579360.704828,1435579375.00706,1435579379.195651,14.302232027053833,18.4908230304718,1
423,2,cm_03,20150629-075958 am,1.6597420814250783,1435579362.44302,1435579379.197264,1435579380.859076,16.754243850708008,18.416055917739868,1
426,2,cm_03,20150629-075958 am,0.15898849448862595,1435579363.853657,1435579380.860926,1435579381.020759,17.00726890563965,17.167102098464966,1
429,2,cm_03,20150629-075958 am,0.3530635005832232,1435579363.964881,1435579381.02233,1435579381.376051,17.057449102401733,17.41117000579834,1
432,2,cm_03,20150629-075958 am,1.6246805464489786,1435579364.830609,1435579381.377375,1435579383.003954,16.54676580429077,18.17334485054016,1
435,2,cm_03,20150629-075958 am,0.9359099269055573,1435579365.331781,1435579383.005003,1435579383.942057,17.673222064971924,18.610275983810425,1
438,2,cm_03,20150629-075958 am,0.030718579813289404,1435579366.13178,1435579383.943066,1435579383.974141,17.811285972595215,17.842360973358154,1
441,2,cm_02,20150629-075958 am,0.11570326265441433,1435579366.924976,1435580023.904604,1435580024.020887,656.9796278476715,657.0959107875824,1
444,2,cm_03,20150629-075958 am,1.0907038986241533,1435579368.64766,1435579383.97519,1435579385.067309,15.327529907226562,16.41964888572693,1
447,2,cm_01,20150629-075958 am,0.5941957348404767,1435579369.273572,1435579426.216989,1435579426.812188,56.94341707229614,57.53861594200134,1
450,2,cm_02,20150629-075958 am,8.899326865757828,1435579370.148074,1435580024.022347,1435580032.930965,653.8742730617523,662.78289103508,1
453,2,cm_03,20150629-075958 am,2.4719956014132736,1435579371.119889,1435579385.068697,1435579387.543644,13.948807954788208,16.423754930496216,1
456,2,cm_01,20150629-075958 am,4.112718923042833,1435579371.658292,1435579426.814054,1435579430.931283,55.15576195716858,59.27299094200134,1
459,2,cm_02,20150629-075958 am,3.049339988607943,1435579374.297844,1435580032.932429,1435580035.985357,658.6345851421356,661.6875131130219,1
462,2,cm_03,20150629-075958 am,0.06155860246701539,1435579376.366737,1435579387.545642,1435579387.607683,11.178905010223389,11.240946054458618,1
465,2,cm_03,20150629-075958 am,2.5014170413511416,1435579377.510226,1435579387.609456,1435579390.113884,10.09923005104065,12.603657960891724,1
468,2,cm_03,20150629-075958 am,43.42220111145682,1435579379.264156,1435579390.115641,1435579433.555548,10.851485013961792,54.29139184951782,1
471,2,cm_03,20150629-075958 am,2.0060634910897237,1435579379.916745,1435579433.557283,1435579435.565726,53.64053797721863,55.64898109436035,1
476,3,cm_03,20150629-075958 am,0.07146464300319622,1435579381.656742,1435579435.567635,1435579435.639509,53.910892963409424,53.98276686668396,1
479,3,cm_03,20150629-075958 am,0.8722123559390493,1435579384.170006,1435579435.641412,1435579436.514833,51.47140598297119,52.3448269367218,1
482,3,cm_03,20150629-075958 am,0.11221057176949101,1435579384.402452,1435579436.516735,1435579436.629412,52.114283084869385,52.22695994377136,1
485,3,cm_03,20150629-075958 am,0.5316014640176696,1435579386.390129,1435579436.630968,1435579437.163489,50.2408390045166,50.77336001396179,1
488,3,cm_03,20150629-075958 am,2.540321564843151,1435579387.817369,1435579437.164954,1435579439.70755,49.34758496284485,51.89018106460571,1
491,3,cm_03,20150629-075958 am,1.9839389811664474,1435579389.560226,1435579439.70967,1435579441.695492,50.14944410324097,52.135266065597534,1
494,3,cm_03,20150629-075958 am,4.062165439008042,1435579390.509611,1435579441.69754,1435579445.764235,51.18792915344238,55.254624128341675,1
497,3,cm_03,20150629-075958 am,0.21885076716875296,1435579391.141979,1435579445.76563,1435579445.985069,54.62365102767944,54.84309005737305,1
500,3,cm_03,20150629-075958 am,6.178420180174149,1435579394.90401,1435579445.987107,1435579452.17214,51.083096981048584,57.26812982559204,1
503,3,cm_03,20150629-075958 am,0.17199401410845971,1435579396.448774,1435579452.173127,1435579452.345459,55.72435283660889,55.896684885025024,1
504,3,cm_01,20150629-075958 am,0.07668991440344142,1435579396.617543,1435579430.932912,1435579431.009988,34.31536912918091,34.39244508743286,1
507,3,cm_02,20150629-075958 am,90.12460940914386,1435579398.462248,1435580035.987498,1435580126.185186,637.5252499580383,727.7229378223419,1
510,3,cm_03,20150629-075958 am,3.2791197116546806,1435579400.243203,1435579452.346339,1435579455.628945,52.10313606262207,55.3857421875,1
513,3,cm_01,20150629-075958 am,14.85617715351987,1435579401.610064,1435579431.011083,1435579445.882508,29.401018857955933,44.272444009780884,1
516,3,cm_02,20150629-075958 am,1.8245228266034368,1435579402.793283,1435580126.187261,1435580128.014041,723.3939781188965,725.2207579612732,1
519,3,cm_03,20150629-075958 am,3.9464982717391788,1435579403.407121,1435579455.630708,1435579459.581521,52.22358703613281,56.174400091171265,1
522,3,cm_01,20150629-075958 am,0.17823692891281295,1435579404.311343,1435579445.88401,1435579446.06302,41.57266712188721,41.7516770362854,1
525,3,cm_02,20150629-075958 am,0.9987961986174276,1435579406.556262,1435580128.015127,1435580129.015166,721.4588649272919,722.4589040279388,1
528,3,cm_03,20150629-075958 am,0.17086039722928992,1435579406.986547,1435579459.583174,1435579459.754625,52.59662699699402,52.768078088760376,1
531,3,cm_01,20150629-075958 am,2.6695221944048355,1435579409.192561,1435579446.064551,1435579448.737111,36.87199020385742,39.54455018043518,1
534,3,cm_02,20150629-075958 am,5.273247127267137,1435579410.550294,1435580129.016178,1435580134.292628,718.4658839702606,723.7423341274261,1
537,3,cm_03,20150629-075958 am,0.6408799780820433,1435579412.276488,1435579459.756274,1435579460.398115,47.47978591918945,48.12162685394287,1
540,3,cm_01,20150629-075958 am,0.9707563209700185,1435579413.166339,1435579448.737697,1435579449.709813,35.57135796546936,36.543474197387695,1
543,3,cm_02,20150629-075958 am,0.025696416502350328,1435579413.379176,1435580134.293935,1435580134.320039,720.9147591590881,720.9408631324768,1
546,3,cm_03,20150629-075958 am,0.23585917098750464,1435579413.886492,1435579460.399861,1435579460.636371,46.51336908340454,46.749878883361816,1
549,3,cm_01,20150629-075958 am,0.018820883156549728,1435579415.250465,1435579449.711186,1435579449.730606,34.460721015930176,34.480141162872314,1
552,3,cm_02,20150629-075958 am,0.7235438527563047,1435579415.607952,1435580134.321012,1435580135.04562,718.7130599021912,719.4376678466797,1
555,3,cm_03,20150629-075958 am,3.9688928666040084,1435579417.347925,1435579460.638302,1435579464.611482,43.290377140045166,47.26355695724487,1
558,3,cm_01,20150629-075958 am,0.8757293102221497,1435579418.827737,1435579449.732126,1435579450.60903,30.904388904571533,31.78129291534424,1
561,3,cm_01,20150629-075958 am,0.2728261313692921,1435579419.315602,1435579450.61008,1435579450.883478,31.294477939605713,31.567875862121582,1
564,3,cm_01,20150629-075958 am,0.0765211156605754,1435579420.407597,1435579450.884466,1435579450.961345,30.476868867874146,30.55374789237976,1
567,3,cm_02,20150629-075958 am,1.682025923951724,1435579420.578282,1435580135.047514,1435580136.731652,714.4692318439484,716.1533699035645,1
571,3,cm_01,20150629-075958 am,2.9918421564248905,1435579422.151512,1435579450.96215,1435579453.957296,28.810638189315796,31.805783987045288,1
574,3,cm_01,20150629-075958 am,0.4583500288719722,1435579423.272023,1435579453.959234,1435579454.418551,30.68721103668213,31.146528005599976,1
577,3,cm_01,20150629-075958 am,16.83653126869312,1435579425.381439,1435579454.420292,1435579471.273985,29.03885293006897,45.89254593849182,1
580,3,cm_01,20150629-075958 am,0.5095046531283312,1435579426.628029,1435579471.275821,1435579471.786155,44.64779186248779,45.15812587738037,1
583,3,cm_01,20150629-075958 am,0.07410257966193123,1435579427.399329,1435579471.787151,1435579471.86152,44.38782215118408,44.462191104888916,1
586,3,cm_01,20150629-075958 am,0.4180519619264438,1435579430.989716,1435579471.862271,1435579472.281003,40.87255501747131,41.29128694534302,1
589,3,cm_01,20150629-075958 am,0.14731343738817726,1435579431.304853,1435579472.282845,1435579472.430644,40.97799205780029,41.12579107284546,1
592,3,cm_01,20150629-075958 am,0.09470299090252943,1435579433.235152,1435579472.431965,1435579472.527084,39.196813106536865,39.291932106018066,1
595,3,cm_01,20150629-075958 am,2.327950906967172,1435579434.546617,1435579472.528739,1435579474.859361,37.98212194442749,40.31274390220642,1
598,3,cm_01,20150629-075958 am,2.6689968680259115,1435579434.927266,1435579474.861116,1435579477.533153,39.933850049972534,42.60588717460632,1
600,3,cm_03,20150629-075958 am,0.5540129562032379,1435579435.267097,1435579464.612363,1435579465.167196,29.345266103744507,29.90009903907776,1
